date,equity,cash,positions_count
2025-12-01,100000000.0,5134000.0,2
2025-12-02,97837600.0,97837600.0,0
2025-12-03,97837600.0,5162300.0,2
2025-12-04,95964300.0,95964300.0,0
2025-12-05,95964300.0,15675400.0,5
