symbol,total_return,net_expectancy,gross_expectancy,cost_avg,win_rate,mdd,trades,trades_per_day,run_id
0009K0,-0.13278784257289444,-0.005883335541224082,-0.0030833355412240825,0.0027999999999999995,0.21739130434782608,-0.2627224565809563,23,3.8333333333333335,verify_turbo_v3_0009K0_20251215_031149
082740,-0.9815875107170251,-0.002587255876665841,0.00021274412333415925,0.0028000000000000004,0.29496951219512196,-0.9817104380010901,1312,5.2063492063492065,verify_turbo_v3_082740_20251215_031739
003670,-0.9746500411979862,-0.0027966077762836715,3.3922237163285136e-06,0.0028,0.27101200686106347,-0.975457630150756,1166,4.682730923694779,verify_turbo_v3_003670_20251215_031849
326030,-0.9843451680123619,-0.0027936197068855503,6.380293114450087e-06,0.0028000000000000004,0.2819188191881919,-0.9845255771195757,1355,5.376984126984127,verify_turbo_v3_326030_20251215_031855
012450,-0.9515228527938295,-0.002014620339613367,0.0007853796603866331,0.0028,0.3199679230152366,-0.9543361714156734,1247,4.968127490039841,verify_turbo_v3_012450_20251215_031920
029780,-0.9978429600898434,-0.0029820182463704,-0.0001820182463704008,0.002799999999999999,0.2683843263553409,-0.9979241632301196,1863,7.422310756972111,verify_turbo_v3_029780_20251215_031928
097950,-0.9972136125359334,-0.0028482035622807555,-4.820356228075573e-05,0.0027999999999999995,0.259579060982191,-0.9972399188776742,1853,7.382470119521912,verify_turbo_v3_097950_20251215_031937
028050,-0.992127411549824,-0.002799834261676606,1.6573832339471413e-07,0.0028000000000000004,0.26434558349451964,-0.9921623185351814,1551,6.154761904761905,verify_turbo_v3_028050_20251215_031944
022100,-0.9870127800671332,-0.002903487747649014,-0.00010348774764901408,0.0028,0.23877245508982037,-0.9878198424750723,1336,5.344,verify_turbo_v3_022100_20251215_031947
082740,-0.9815875107170251,-0.002587255876665841,0.00021274412333415925,0.0028000000000000004,0.29496951219512196,-0.9817104380010901,1312,5.2063492063492065,verify_turbo_v3_082740_20251215_032019
097950,-0.9972136125359334,-0.0028482035622807555,-4.820356228075573e-05,0.0027999999999999995,0.259579060982191,-0.9972399188776742,1853,7.382470119521912,verify_turbo_v3_097950_20251215_032037
003670,-0.9746500411979862,-0.0027966077762836715,3.3922237163285136e-06,0.0028,0.27101200686106347,-0.975457630150756,1166,4.682730923694779,verify_turbo_v3_003670_20251215_032050
012450,-0.9515228527938295,-0.002014620339613367,0.0007853796603866331,0.0028,0.3199679230152366,-0.9543361714156734,1247,4.968127490039841,verify_turbo_v3_012450_20251215_032112
022100,-0.9870127800671332,-0.002903487747649014,-0.00010348774764901408,0.0028,0.23877245508982037,-0.9878198424750723,1336,5.344,verify_turbo_v3_022100_20251215_032122
028050,-0.992127411549824,-0.002799834261676606,1.6573832339471413e-07,0.0028000000000000004,0.26434558349451964,-0.9921623185351814,1551,6.154761904761905,verify_turbo_v3_028050_20251215_032146
326030,-0.9843451680123619,-0.0027936197068855503,6.380293114450087e-06,0.0028000000000000004,0.2819188191881919,-0.9845255771195757,1355,5.376984126984127,verify_turbo_v3_326030_20251215_032205
029780,-0.9978429600898434,-0.0029820182463704,-0.0001820182463704008,0.002799999999999999,0.2683843263553409,-0.9979241632301196,1863,7.422310756972111,verify_turbo_v3_029780_20251215_032228
064400,-0.9832342308110796,-0.0031298168351387157,-0.0003298168351387155,0.0028,0.27666666666666667,-0.9832342308110796,1200,5.769230769230769,verify_turbo_v3_064400_20251215_033217
031210,-0.9758558442908053,-0.002811670657045029,-1.1670657045029578e-05,0.0027999999999999995,0.2913907284768212,-0.9779203166970832,1208,6.494623655913978,verify_turbo_v3_031210_20251215_033636
064400,-0.9832342308110796,-0.0031298168351387157,-0.0003298168351387155,0.0028,0.27666666666666667,-0.9832342308110796,1200,5.769230769230769,verify_turbo_v3_064400_20251215_033705
035250,-0.9879488625123976,-0.0028581604136990947,-5.816041369909432e-05,0.0028000000000000004,0.2874125874125874,-0.9880333918860142,1430,5.674603174603175,verify_turbo_v3_035250_20251215_033714
272210,-0.9702641940502242,-0.0024570921616877133,0.0003429078383122867,0.0028,0.2881487219209915,-0.9738883071030249,1291,5.143426294820717,verify_turbo_v3_272210_20251215_033758
240810,-0.9854713144597257,-0.0025796431824361508,0.0002203568175638492,0.0028,0.2852326365475388,-0.9855298126039721,1483,5.884920634920635,verify_turbo_v3_240810_20251215_033834
035250,-0.9879488625123976,-0.0028581604136990947,-5.816041369909432e-05,0.0028000000000000004,0.2874125874125874,-0.9880333918860142,1430,5.674603174603175,verify_turbo_v3_035250_20251215_033906
240810,-0.9854713144597257,-0.0025796431824361508,0.0002203568175638492,0.0028,0.2852326365475388,-0.9855298126039721,1483,5.884920634920635,verify_turbo_v3_240810_20251215_033922
011200,-0.9886549830486476,-0.002790054373972657,9.945626027342948e-06,0.0028,0.2664853840924541,-0.9890227571758404,1471,5.837301587301587,verify_turbo_v3_011200_20251215_033930
036570,-0.9837143384340654,-0.0027184355686219537,8.156443137804668e-05,0.0028000000000000004,0.2911764705882353,-0.9837408685777763,1360,5.396825396825397,verify_turbo_v3_036570_20251215_033948
000270,-0.9816651167862328,-0.002753836268918104,4.616373108189652e-05,0.0028000000000000004,0.27415730337078653,-0.9818145932924721,1335,5.318725099601593,verify_turbo_v3_000270_20251215_033957
011200,-0.9886549830486476,-0.002790054373972657,9.945626027342948e-06,0.0028,0.2664853840924541,-0.9890227571758404,1471,5.837301587301587,verify_turbo_v3_011200_20251215_034015
036570,-0.9837143384340654,-0.0027184355686219537,8.156443137804668e-05,0.0028000000000000004,0.2911764705882353,-0.9837408685777763,1360,5.396825396825397,verify_turbo_v3_036570_20251215_034023
