,equity
2025-11-25 11:31:00+09:00,99576694.90784982
2025-11-25 11:32:00+09:00,99576694.90784982
2025-11-25 11:33:00+09:00,99576694.90784982
2025-11-25 11:34:00+09:00,99576694.90784982
2025-11-25 11:35:00+09:00,99576694.90784982
2025-11-25 11:36:00+09:00,99576694.90784982
2025-11-25 11:37:00+09:00,99576694.90784982
2025-11-25 11:38:00+09:00,99576694.90784982
2025-11-25 11:39:00+09:00,99576694.90784982
2025-11-25 11:41:00+09:00,99576694.90784982
2025-11-25 11:42:00+09:00,99576694.90784982
2025-11-25 11:43:00+09:00,99576694.90784982
2025-11-25 11:44:00+09:00,99576694.90784982
2025-11-25 11:45:00+09:00,99576694.90784982
2025-11-25 11:46:00+09:00,99576694.90784982
2025-11-25 11:47:00+09:00,99576694.90784982
2025-11-25 11:48:00+09:00,99576694.90784982
2025-11-25 11:49:00+09:00,99576694.90784982
2025-11-25 11:50:00+09:00,99576694.90784982
2025-11-25 11:51:00+09:00,99576694.90784982
2025-11-25 11:52:00+09:00,99576694.90784982
2025-11-25 11:53:00+09:00,99576694.90784982
2025-11-25 11:54:00+09:00,99576694.90784982
2025-11-25 11:55:00+09:00,99576694.90784982
2025-11-25 11:56:00+09:00,99576694.90784982
2025-11-25 11:57:00+09:00,99576694.90784982
2025-11-25 11:58:00+09:00,99576694.90784982
2025-11-25 11:59:00+09:00,99576694.90784982
2025-11-25 12:00:00+09:00,99576694.90784982
2025-11-25 12:01:00+09:00,99576694.90784982
2025-11-25 12:02:00+09:00,99576694.90784982
2025-11-25 12:03:00+09:00,99576694.90784982
2025-11-25 12:04:00+09:00,99576694.90784982
2025-11-25 12:05:00+09:00,99576694.90784982
2025-11-25 12:06:00+09:00,99576694.90784982
2025-11-25 12:07:00+09:00,99576694.90784982
2025-11-25 12:08:00+09:00,99576694.90784982
2025-11-25 12:09:00+09:00,99576694.90784982
2025-11-25 12:10:00+09:00,99576694.90784982
2025-11-25 12:11:00+09:00,99576694.90784982
2025-11-25 12:12:00+09:00,99576694.90784982
2025-11-25 12:13:00+09:00,99576694.90784982
2025-11-25 12:14:00+09:00,99576694.90784982
2025-11-25 12:15:00+09:00,99576694.90784982
2025-11-25 12:16:00+09:00,99576694.90784982
2025-11-25 12:17:00+09:00,99576694.90784982
2025-11-25 12:18:00+09:00,99576694.90784982
2025-11-25 12:19:00+09:00,99576694.90784982
2025-11-25 12:20:00+09:00,99576694.90784982
2025-11-25 12:21:00+09:00,99576694.90784982
2025-11-25 12:22:00+09:00,99576694.90784982
2025-11-25 12:23:00+09:00,99576694.90784982
2025-11-25 12:24:00+09:00,99576694.90784982
2025-11-25 12:25:00+09:00,99576694.90784982
2025-11-25 12:26:00+09:00,99576694.90784982
2025-11-25 12:27:00+09:00,99576694.90784982
2025-11-25 12:28:00+09:00,99576694.90784982
2025-11-25 12:29:00+09:00,99576694.90784982
2025-11-25 12:30:00+09:00,99576694.90784982
2025-11-25 12:31:00+09:00,99576694.90784982
2025-11-25 12:32:00+09:00,99576694.90784982
2025-11-25 12:33:00+09:00,99576694.90784982
2025-11-25 12:34:00+09:00,99576694.90784982
2025-11-25 12:35:00+09:00,99576694.90784982
2025-11-25 12:36:00+09:00,99576694.90784982
2025-11-25 12:37:00+09:00,99576694.90784982
2025-11-25 12:38:00+09:00,99576694.90784982
2025-11-25 12:39:00+09:00,99576694.90784982
2025-11-25 12:40:00+09:00,99576694.90784982
2025-11-25 12:41:00+09:00,99576694.90784982
2025-11-25 12:42:00+09:00,99576694.90784982
2025-11-25 12:43:00+09:00,99576694.90784982
2025-11-25 12:44:00+09:00,99576694.90784982
2025-11-25 12:45:00+09:00,99576694.90784982
2025-11-25 12:46:00+09:00,99576694.90784982
2025-11-25 12:47:00+09:00,99576694.90784982
2025-11-25 12:48:00+09:00,99576694.90784982
2025-11-25 12:49:00+09:00,99576694.90784982
2025-11-25 12:50:00+09:00,99576694.90784982
2025-11-25 12:51:00+09:00,99576694.90784982
2025-11-25 12:52:00+09:00,99576694.90784982
2025-11-25 12:53:00+09:00,99576694.90784982
2025-11-25 12:54:00+09:00,99576694.90784982
2025-11-25 12:55:00+09:00,99536864.22988668
2025-11-25 12:56:00+09:00,99974068.61156993
2025-11-25 12:57:00+09:00,99974068.61156993
2025-11-25 12:58:00+09:00,99974068.61156993
2025-11-25 12:59:00+09:00,99536864.22988667
2025-11-25 13:00:00+09:00,99682599.02378108
2025-11-25 13:01:00+09:00,99828333.8176755
2025-11-25 13:02:00+09:00,99974068.61156991
2025-11-25 13:03:00+09:00,99828333.81767549
2025-11-25 13:04:00+09:00,99974068.6115699
2025-11-25 13:05:00+09:00,100411272.99325314
2025-11-25 13:06:00+09:00,100702742.58104196
2025-11-25 13:07:00+09:00,101577151.34440847
2025-11-25 13:08:00+09:00,102888764.48945822
2025-11-25 13:09:00+09:00,103908908.04671912
2025-11-25 13:10:00+09:00,103325968.87114145
2025-11-25 13:11:00+09:00,103325968.87114145
2025-11-25 13:12:00+09:00,102743029.69556378
2025-11-25 13:13:00+09:00,102888764.48945819
2025-11-25 13:14:00+09:00,103617438.45893027
2025-11-25 13:15:00+09:00,104200377.63450794
2025-11-25 13:16:00+09:00,103763173.25282468
2025-11-25 13:17:00+09:00,102743029.69556376
2025-11-25 13:18:00+09:00,103471703.66503584
2025-11-25 13:19:00+09:00,103034499.2833526
2025-11-25 13:20:00+09:00,103034499.2833526
2025-11-25 13:21:00+09:00,103180234.07724701
2025-11-25 13:22:00+09:00,103034499.2833526
2025-11-25 13:23:00+09:00,103763173.25282468
2025-11-25 13:24:00+09:00,103763173.25282468
2025-11-25 13:25:00+09:00,103981775.44366631
2025-11-25 13:26:00+09:00,103763173.25282468
2025-11-25 13:27:00+09:00,104054642.84061351
2025-11-25 13:28:00+09:00,104054642.84061351
2025-11-25 13:29:00+09:00,103325968.87114143
2025-11-25 13:30:00+09:00,102451560.10777493
2025-11-25 13:31:00+09:00,102014355.72609168
2025-11-25 13:32:00+09:00,102451560.10777493
2025-11-25 13:33:00+09:00,102160090.5199861
2025-11-25 13:34:00+09:00,101577151.34440842
2025-11-25 13:35:00+09:00,101868620.93219726
2025-11-25 13:36:00+09:00,101868620.93219726
2025-11-25 13:37:00+09:00,101577151.34440842
2025-11-25 13:38:00+09:00,101868620.93219726
2025-11-25 13:39:00+09:00,102305825.31388052
2025-11-25 13:40:00+09:00,102670162.29861656
2025-11-25 13:41:00+09:00,102888764.48945819
2025-11-25 13:42:00+09:00,102597294.90166935
2025-11-25 13:43:00+09:00,102743029.69556378
2025-11-25 13:44:00+09:00,102451560.10777494
2025-11-25 13:45:00+09:00,101868620.93219727
2025-11-25 13:46:00+09:00,102160090.5199861
2025-11-25 13:47:00+09:00,102305825.3138805
2025-11-25 13:48:00+09:00,102160090.51998608
2025-11-25 13:49:00+09:00,102597294.90166932
2025-11-25 13:50:00+09:00,103180234.07724698
2025-11-25 13:51:00+09:00,104200377.6345079
2025-11-25 13:52:00+09:00,103763173.25282463
2025-11-25 13:53:00+09:00,104054642.84061347
2025-11-25 13:54:00+09:00,103908908.04671906
2025-11-25 13:55:00+09:00,103908908.04671906
2025-11-25 13:56:00+09:00,104929051.60397997
2025-11-25 13:57:00+09:00,105220521.19176881
2025-11-25 13:58:00+09:00,105949195.16124089
2025-11-25 13:59:00+09:00,105803460.36734648
2025-11-25 14:00:00+09:00,105366255.98566324
2025-11-25 14:01:00+09:00,104637582.01619115
2025-11-25 14:02:00+09:00,104929051.60397999
2025-11-25 14:03:00+09:00,104491847.22229674
2025-11-25 14:04:00+09:00,104783316.81008556
2025-11-25 14:05:00+09:00,105074786.3978744
2025-11-25 14:06:00+09:00,105074786.3978744
2025-11-25 14:07:00+09:00,105511990.77955765
2025-11-25 14:08:00+09:00,106022062.5581881
2025-11-25 14:09:00+09:00,105803460.36734647
2025-11-25 14:10:00+09:00,105366255.98566322
2025-11-25 14:11:00+09:00,104783316.81008555
2025-11-25 14:12:00+09:00,105366255.9856632
2025-11-25 14:13:00+09:00,104783316.81008554
2025-11-25 14:14:00+09:00,104637582.01619112
2025-11-25 14:15:00+09:00,103908908.04671904
2025-11-25 14:16:00+09:00,104200377.63450788
2025-11-25 14:17:00+09:00,104491847.22229671
2025-11-25 14:18:00+09:00,104346112.4284023
2025-11-25 14:19:00+09:00,104346112.4284023
2025-11-25 14:20:00+09:00,104054642.84061347
2025-11-25 14:21:00+09:00,103471703.6650358
2025-11-25 14:22:00+09:00,103908908.04671904
2025-11-25 14:23:00+09:00,103773695.30494381
2025-11-25 14:24:00+09:00,103773695.30494381
2025-11-25 14:25:00+09:00,103773695.30494381
2025-11-25 14:26:00+09:00,103773695.30494381
2025-11-25 14:27:00+09:00,103773695.30494381
2025-11-25 14:28:00+09:00,103773695.30494381
2025-11-25 14:29:00+09:00,103773695.30494381
2025-11-25 14:30:00+09:00,103773695.30494381
2025-11-25 14:31:00+09:00,103773695.30494381
2025-11-25 14:32:00+09:00,103773695.30494381
2025-11-25 14:33:00+09:00,103773695.30494381
2025-11-25 14:34:00+09:00,103773695.30494381
2025-11-25 14:35:00+09:00,103773695.30494381
2025-11-25 14:36:00+09:00,103773695.30494381
2025-11-25 14:37:00+09:00,103773695.30494381
2025-11-25 14:38:00+09:00,103773695.30494381
2025-11-25 14:39:00+09:00,103773695.30494381
2025-11-25 14:40:00+09:00,103773695.30494381
2025-11-25 14:41:00+09:00,103773695.30494381
2025-11-25 14:42:00+09:00,103773695.30494381
2025-11-25 14:43:00+09:00,103773695.30494381
2025-11-25 14:44:00+09:00,103773695.30494381
2025-11-25 14:45:00+09:00,103773695.30494381
2025-11-25 14:46:00+09:00,103773695.30494381
2025-11-25 14:47:00+09:00,103773695.30494381
2025-11-25 14:48:00+09:00,103773695.30494381
2025-11-25 14:49:00+09:00,103773695.30494381
2025-11-25 14:50:00+09:00,103773695.30494381
2025-11-25 14:51:00+09:00,103773695.30494381
2025-11-25 14:52:00+09:00,103773695.30494381
2025-11-25 14:53:00+09:00,103773695.30494381
2025-11-25 14:54:00+09:00,103773695.30494381
2025-11-25 14:55:00+09:00,103773695.30494381
2025-11-25 14:56:00+09:00,103773695.30494381
2025-11-25 14:57:00+09:00,103773695.30494381
2025-11-25 14:58:00+09:00,103773695.30494381
2025-11-25 14:59:00+09:00,103773695.30494381
2025-11-25 15:00:00+09:00,103773695.30494381
2025-11-25 15:01:00+09:00,103773695.30494381
2025-11-25 15:02:00+09:00,103773695.30494381
2025-11-25 15:03:00+09:00,103773695.30494381
2025-11-25 15:04:00+09:00,103773695.30494381
2025-11-25 15:05:00+09:00,103773695.30494381
2025-11-25 15:06:00+09:00,103773695.30494381
2025-11-25 15:07:00+09:00,103773695.30494381
2025-11-25 15:08:00+09:00,103773695.30494381
2025-11-25 15:09:00+09:00,103773695.30494381
2025-11-25 15:10:00+09:00,103773695.30494381
2025-11-25 15:11:00+09:00,103773695.30494381
2025-11-25 15:12:00+09:00,103773695.30494381
2025-11-25 15:13:00+09:00,103773695.30494381
2025-11-25 15:14:00+09:00,103773695.30494381
2025-11-25 15:15:00+09:00,103773695.30494381
2025-11-25 15:16:00+09:00,103773695.30494381
2025-11-25 15:17:00+09:00,103773695.30494381
2025-11-25 15:18:00+09:00,103773695.30494381
2025-11-25 15:19:00+09:00,103773695.30494381
2025-11-25 15:30:00+09:00,103773695.30494381
2025-11-25 15:35:00+09:00,103773695.30494381
2025-11-26 09:00:00+09:00,103773695.30494381
2025-11-26 09:01:00+09:00,103773695.30494381
2025-11-26 09:02:00+09:00,103773695.30494381
2025-11-26 09:03:00+09:00,103773695.30494381
2025-11-26 09:04:00+09:00,103773695.30494381
2025-11-26 09:05:00+09:00,103773695.30494381
2025-11-26 09:06:00+09:00,103773695.30494381
2025-11-26 09:07:00+09:00,103773695.30494381
2025-11-26 09:08:00+09:00,103773695.30494381
2025-11-26 09:09:00+09:00,103773695.30494381
2025-11-26 09:10:00+09:00,103773695.30494381
2025-11-26 09:11:00+09:00,103773695.30494381
2025-11-26 09:12:00+09:00,103773695.30494381
2025-11-26 09:13:00+09:00,103773695.30494381
2025-11-26 09:14:00+09:00,103773695.30494381
2025-11-26 09:15:00+09:00,103773695.30494381
